7874,30
660,64416
3397,828
977,49100
4916,5415
566,139737
5093,4
2765,1764
2299,450547
108,772914
2820,2208
604,74550
477,84453
4880,17475
1338,8744
2623,2309
330,192337
360,200088
1857,4906
3416,654
3160,26775
3279,30395
2321,34246
3377,8893
1076,16015
3082,1597
766,49013
4595,28
449,74035
7524,4
1574,22524
1579,3800
3506,45491
682,35251
353,256336
2971,39859
375,169473
3633,471
2989,2345
2409,1351
2833,2399
3692,2108
5770,1
3726,164
501,76770
2944,33462
3144,1151
2650,1393
155,464497
387,92852
1913,3646
626,28654
257,439651
951,29187
85,1148037
809,140416
1156,17825
2200,30205
3057,2923
3614,5798
736,62710
3812,923
539,144597
2847,44810
3233,23741
3339,784
4369,18
520,143368
1698,11571
2865,446379
3820,765
57,2031362
2642,1777
2354,4354
3479,1541
3790,429
4714,1256
3660,636
3435,1571
175,526021
584,48274
3307,1312
35,4351116
2453,19809
1882,4375
1421,2140
665,32717
2827,4398
3021,43333
1476,10809
2758,3157
1207,8503
2641,830
2670,1568
5100,82
3007,2057
904,28115
930,10428
3848,556
5274,367
2972,19072
648,28789
2006,20047
2245,6291
3178,2356
2130,6399
1028,7630
198,438055
1589,5639
2550,1097
1059,20937
2683,1227
3713,23889
7057,34
3349,9896
913,16781
3644,266
2019,17799
3983,1249
361,230138
202,282351
4436,43
2468,2209
3282,1099
1819,31975
2183,3987
1459,14490
5279,396
1984,31131
5558,2770
307,170183
3472,17370
154,472641
1463,12801
1467,23546
2041,27369
4324,49
704,31721
2801,3955
1462,4808
681,54942
1029,10927
3062,38972
5,49988662
2715,7874
2105,5639
2694,1852
3292,1305
3455,601
554,69672
1957,5680
552,195463
2657,1978
4006,764
3766,418
1623,35137
74,1321805
890,40142
5676,30078
3699,973
1926,2793
299,418738
2024,27595
1282,28938
5144,685
1694,32520
7069,36
1350,10728
1240,42649
3183,36011
2815,1934
3079,2210
481,149583
867,78094
3355,9341
1976,27235
3669,10455
3442,1068
817,23010
2751,40385
3470,18072
229,467900
673,31513
4719,1716
3322,16627
2059,8595
315,154692
1827,16198
4842,914
1947,29472
2366,15094
2501,11197
1347,15007
25,5695752
1504,33546
3350,15521
3971,558
2270,22783
1253,21896
4852,25473
5829,1
2648,1914
6654,459
1730,63255
3784,9531
46,4560016
3623,966
1316,5655
1851,15967
3327,9487
2630,2567
2373,2702
2263,3189
3386,7526
3505,22410
317,252551
1254,15694
1642,8727
3712,5454
892,58334
546,138858
2071,5068
537,87284
1007,21832
1443,19901
1833,17835
3298,994
1186,12898
3119,2629
4874,2729
2240,6334
3566,16321
529,86107
3556,2603
2573,1412
987,23591
2984,2294
1150,12064
2390,3576
908,27509
2580,15967
4900,5973
284,139898
3127,4172
247,305371
903,33343
1340,5049
3870,6928
289,130766
4739,38
2119,3431
3891,372
808,97328
845,83679
1847,8987
147,573658
1249,105122
1142,18844
5267,3004
1291,24620
2095,8849
4708,45960
2599,3225
2601,2133
3227,555
2960,2483
1052,19374
1493,3689
2397,1017
974,37007
4298,77
2629,729
1668,19560
1715,9108
1613,69709
636,56690
5064,1259
1104,17803
1406,42338
5092,1555
1905,13422
3203,1169
117,802896
2207,4785
3754,215
5283,429
2472,1881
821,65303
696,37425
1721,22853
3376,15169
2179,4212
2172,10832
1431,22699
7997,1
1489,3115
3050,14703
1805,7204
3226,760
1727,7398
6646,98
2922,3218
5229,96
2178,3341
1225,6914
290,175361
2909,8590
210,322565
712,42030
2560,32920
3365,1566
2702,4114
2593,1084
3196,4664
7046,67
1895,7371
2920,9404
2038,5344
3799,650
1159,13848
2048,10052
655,55276
3110,5127
421,105111
5717,546
2332,25388
6973,25
271,231068
3742,151
1024,39357
3174,4633
4822,1351
2867,445634
491,90457
2871,481371
1863,61567
13,22437677
3953,50
1514,7484
840,57728
4906,2257
1647,54519
597,27669
1411,4079
1480,45273
4793,10
3265,1290
3581,1218
4867,2196
242,293661
32,3912127
1588,10055
443,86382
2234,4601
1795,4786
3519,10015
3273,1122
846,38498
7311,6
1689,9100
1861,24375
3484,41828
2825,4607
1296,9289
3312,998
1553,15638
3415,1121
2161,1880
2897,5638
1303,17138
4738,34
1654,5430
3494,12413
5719,1
3510,17
15,18517381
3268,1214
3016,48115
2236,11178
1506,17501
7141,198
2855,261178
2145,3038
859,48501
3693,180
739,39479
876,141177
2890,5807
135,748821
3344,1401
145,657561
2674,1367
1131,21416
3624,11347
772,61727
1876,9601
3803,18786
1759,6104
4514,40
4605,1710
2032,28889
3026,5283
1528,28647
653,77577
1692,16945
2677,846
4866,1621
3064,55155
509,139089
3708,3760
1015,25121
976,47054
367,193634
1821,41210
6910,104
743,50551
3589,3411
2265,4238
2129,3363
723,57092
3597,218
1040,44423
1755,16571
488,58990
1138,14735
8232,1
1012,61636
2182,2443
1032,17535
152,423550
342,247521
2931,8869
3855,32132
862,38206
1419,10993
341,242246
3586,376
2189,4699
2883,104113
2287,273866
2540,13030
5830,1
2284,9443
3793,364
64,1456303
5850,1
5124,220
45,3367366
1173,15364
4824,2003
4656,1718
309,166695
1963,7593
2085,33946
1733,5910
2113,3946
2153,5119
3383,7083
824,57154
120,1255053
2568,1026
1148,11650
254,220287
2386,1432
2841,4465
1321,5286
4670,10
2442,1408
1987,29759
4920,1970
4911,1148
2602,2487
3570,16133
851,52319
399,117182
2296,19113
1811,32443
436,128603
213,288989
94,1234167
1450,6600
4818,2377
3011,2241
568,141371
2668,5487
2863,351647
3098,2180
3250,602
2411,2794
1129,39119
5086,1198
1143,39407
2848,41157
386,115240
1961,6709
1457,14731
200,362945
1261,11088
1352,10631
4467,27
1621,15517
2970,28581
161,587662
109,918272
5232,266
2318,816214
2651,1735
2764,7940
4526,12
2797,4615
5869,1
5177,78
1556,7283
3682,291
1766,14129
3378,677
5282,1691
3153,1570
911,19493
2072,4956
3121,4611
3507,48344
3427,1924
2624,3774
5805,112
2965,3379
1157,14897
1470,12519
4907,1433
7285,8
4835,155
2100,4341
1006,83694
3813,2244
996,16234
3005,41846
4596,28
1840,26548
3656,3629
2069,2218
956,30897
629,87758
4915,5876
372,120968
2951,36373
3204,1382
1284,9620
1330,7299
1661,5902
3041,2175
4935,26
3526,767
3772,1096
1160,11999
869,79794
1592,6106
2997,2587
4888,125
1697,30304
3828,1267
1770,7673
2735,2181
1209,6240
6655,292
991,20933
3535,809
931,26251
2348,8148
615,37499
2246,20100
476,115155
1198,5685
7975,1
3319,594
3755,51575
1626,3713
2219,3376
2141,3272
1077,16758
2464,25785
2854,156631
7140,67
1299,23118
1781,10196
967,32551
1611,19567
2157,3993
322,167542
3046,38921
575,164852
1835,40349
3850,120
4886,3292
699,76298
5195,16
960,238093
818,16913
1038,27258
2363,3360
2908,9259
3088,13909
1777,10380
354,172841
3878,839
1064,37849
7165,106
7070,14
4225,12
2734,8980
1217,23344
3240,1385
3288,1311
2750,7242
2527,3409
6974,20
1850,7148
1346,6987
1964,4003
3396,3036
2818,1169
2424,2272
1004,10800
891,89914
3471,32191
2106,3432
1013,26859
1693,15232
316,160709
1806,4985
1738,13450
2025,12333
1370,26650
4251,4
4809,329
2649,1063
3668,9977
6645,40
3804,7866
511,139137
2367,24634
899,19733
3259,349
3443,586
2437,1477
3573,425
2689,2061
3131,6231
3765,107
1979,7275
7188,52
3066,74023
2485,943
1948,17585
795,31825
794,13563
1609,14860
4853,4335
944,24077
1780,19169
1113,29962
674,24814
3405,2508
1317,7581
957,15672
2430,3073
2596,7762
2943,51141
1503,32454
2512,21945
502,85290
314,136796
1286,27644
1796,2170
3385,1650
2998,1993
2638,2090
355,188468
553,109608
2058,5346
3546,897
1252,37507
555,313265
2643,9095
2877,424222
1037,37240
5317,20
3328,17042
195,333253
5321,18
2005,9978
2828,1393
679,129875
831,29206
1960,38737
2355,12025
1241,33592
647,51974
1441,12695
1206,13701
1027,13932
423,81550
1953,46702
2757,4442
4823,4621
1222,14930
3473,26662
7884,26
5868,1
174,652102
1571,16664
422,106313
905,14165
3308,1225
3681,1280
52,2506492
8115,14
302,244791
1451,6110
2452,11175
3842,268
593,58604
3358,2280
188,407663
402,143166
3152,1222
1940,7542
3366,595
1641,8645
640,50018
1384,28500
1468,25308
3184,23296
1726,10018
2068,10021
1464,8310
1494,5089
3440,1323
2018,32752
3426,3105
1906,8203
464,115529
2977,47451
3235,685
2011,9269
5052,960
6,43254196
3452,1381
3867,2423
1304,19268
2327,13656
3179,3637
3189,1273
3569,7464
1593,2396
705,48102
1720,43099
3053,5061
2206,14559
2177,7159
912,11240
785,23284
1432,18355
599,33469
1930,8692
587,44807
1235,16441
3814,7783
95,1107996
298,659390
3291,1325
923,13321
243,379135
4731,8
3835,795
2051,4196
2682,1652
5382,40
753,50040
2404,12469
2171,2573
8158,1
106,1128613
2611,2060
65,1532744
203,250108
1023,58181
2742,1790
86,1183934
1199,18916
2084,9376
2473,2937
1158,13884
656,42633
2170,7515
2335,17952
2921,3343
3468,2276
4726,8492
435,78535
3195,8034
1482,9766
885,88315
1412,4615
1709,7054
4896,2436
5075,14
339,149306
228,251684
3783,28770
268,185060
829,54979
2872,376058
3677,5027
596,50788
1297,7587
2090,2904
1521,5377
1862,44944
2352,4611
3495,20038
5420,145
1082,18715
121,713772
1066,12198
487,91452
494,67366
1956,2550
3333,865
238,259156
2235,9522
2778,1507
3175,2711
873,467795
3604,19
4819,3742
3081,1542
3099,7861
448,98139
3634,2454
3760,14244
2631,9379
2278,13652
4639,4
3297,746
1532,9150
713,29063
3557,2098
2839,2832
4532,20
1679,33389
1262,24845
1290,12337
1527,49971
2162,3543
1132,23881
4707,38604
5259,4655
1925,3111
3847,106
2574,1568
2916,4022
3126,2063
631,56369
547,116696
1544,40129
1616,57348
396,124919
4694,10
1422,5005
482,102591
949,15135
499,71377
3432,8664
4713,14531
5262,1271
1047,54492
3856,40263
1276,21338
3228,1273
909,12787
1124,12309
2618,11818
2981,3792
75,1445329
4266,14
2588,1350
1163,8739
450,116461
1702,4944
1405,53442
3118,1190
4442,17
1729,15910
146,727627
3202,838
1351,8435
356,462159
2396,2630
2720,3308
528,69574
164,570787
4325,45
807,61825
2040,37574
2678,2578
2898,4056
882,80489
1050,22635
1031,15286
2942,10228
3401,12753
454,59727
3139,6603
1364,4823
2538,2300
4845,1383
634,46022
2551,2016
978,13826
3324,786
3741,570
4813,266
3752,157
2144,2827
6657,16
378,179525
325,215885
7263,16
889,53375
4926,5922
1233,23395
3390,1794
1162,9572
3972,503
684,60337
211,382509
2831,3822
3315,40526
1924,12502
3042,4439
1214,30718
389,272650
1660,14136
3525,12204
3207,43815
6649,234
3887,7692
966,33253
2216,5831
2314,1003960
992,12262
1954,7095
218,201663
2843,5464
2345,19090
3124,14630
5261,26
3391,499
2973,4806
2567,1126
2999,6367
4602,10
4321,96
3289,490
3158,17547
2188,10637
2767,1843
1778,9764
3667,70
1859,42363
2339,8852
160,469211
3782,8301
98,1093112
1278,20462
1048,48397
2901,9232
2434,1557
1381,10373
1061,37229
2054,31206
3792,126
3735,28857
2785,6184
3224,993
3635,7127
3732,394
4921,5069
1555,7154
586,52642
2870,405053
410,122186
2859,296435
999,47309
3193,1576
3019,1339
1185,16595
2169,4306
7522,4
1741,13648
1315,11109
1130,35286
4599,1410
189,414693
4918,2497
2330,6054
2849,12328
480,131993
107,854872
3810,4477
87,1277625
2385,1156
1832,4097
2704,22672
3796,277
221,476251
3147,8763
1424,5263
3176,2725
417,116160
5772,1
7056,62
1530,6917
2504,2198
3819,1579
734,51330
2798,22858
2952,28706
2621,8383
3724,160
1440,12774
2524,18983
381,365723
1471,16801
1814,37153
2966,45394
5385,5
373,134175
3379,992
2078,16066
773,56567
1247,9226
1752,38606
1309,8656
1576,17010
3448,19934
5091,540
2874,376622
1622,31038
8060,132
3685,6465
975,52811
3605,5433
5271,286
1911,45408
2856,596320
2199,42309
3709,78
3002,3367
3113,3007
6427,26
1893,4159
1646,33744
3010,1130
746,17999
534,173701
3572,306
3690,175
744,33992
8184,1
151,493312
3822,143
1952,19279
287,148825
475,85317
4914,1653
932,30969
2595,7208
3858,2236
1525,14187
515,82479
2545,2536
2761,6570
1107,38054
138,704582
2996,4645
4871,1995
3499,205
3838,149
724,159195
3598,179
3958,10
3534,923
1195,9311
5082,1014
3831,25089
1327,20135
2192,5700
4655,293
2667,9037
1995,7727
333,233130
3985,1
2780,7719
446,85663
2181,3386
2229,16369
1582,4988
2842,2900
1599,37638
2306,805661
3013,4495
1149,8289
2900,8612
2283,7985
2603,2434
2407,3541
2695,1974
1238,21522
1559,3584
2866,327967
1793,17421
7,37695953
1701,6733
2443,2207
5559,11438
1937,7977
255,211366
2230,1718
182,544612
3422,9899
3809,26286
815,13986
3486,50
167,500128
692,35795
1907,26329
3564,320
854,11492
3120,3273
3769,300
1174,94343
510,145275
393,225766
3020,2360
658,61727
3262,2683
274,168084
3550,276
877,16108
1508,4728
3034,38803
1771,4344
1128,7656
2891,3407
4737,60
3515,6530
1724,4549
1520,11986
303,181457
250,204667
2148,2038
614,40038
1765,50639
2963,5411
2959,2317
130,656752
1373,8833
53,2265981
2925,3721
1302,22793
5329,20
2239,5937
3341,626
3029,3399
2392,10469
3587,8495
1879,6817
3313,3680
1824,6597
2917,1875
2342,22558
832,53848
2135,4617
828,54462
276,212772
1831,3611
2465,4445
3523,48
3868,29459
1404,26582
1543,25663
6786,194
424,76576
1402,8890
4936,108
2402,3081
2986,5330
1841,19637
347,147914
3558,1101
4865,1854
3294,716
434,130030
2586,1438
6651,124
1184,35184
865,51446
3165,5718
4216,14
689,54532
3129,4006
3462,5485
1116,24590
5231,1117
2869,558632
1725,8924
727,65808
2379,10012
5827,1
939,27407
4600,223
2619,41364
1670,24327
2010,8560
4858,2534
2834,3319
3342,1597
1537,10119
1127,8040
894,36722
4415,1
4850,177
1298,6368
3425,3006
140,798348
2222,26682
1900,10026
954,12676
3460,1505
4524,12
5376,5
801,49381
5393,70
985,15281
754,29654
3151,935
5680,48
3061,12271
1563,10508
1003,17711
1800,6037
1717,11190
2557,1706
698,30256
1634,8668
524,105105
1848,3156
2176,35825
2714,2761
4882,1267
4380,2044
3418,924
4706,15314
598,33306
2486,3399
780,29612
2317,701621
3277,561
3547,13475
3490,526
1433,8948
240,296048
1666,9719
2209,8995
230,394489
115,972059
2374,2973
922,24112
2319,771654
2628,14172
2741,1559
3740,68
1072,41194
2470,2850
1394,6341
2772,4345
1277,13244
2251,22455
3456,1916
4878,11425
1086,26253
5839,1
564,57308
4488,61
3070,28926
2562,917
3951,568
3094,2398
1967,5914
2850,3030
657,58455
5616,170
1865,23132
1783,7361
503,53013
5383,4
1483,25479
5090,400
3800,4979
1996,37811
1036,45933
3492,397
1265,6127
2065,5999
544,77528
5285,455
4696,193942
4370,22
4527,12
3253,3490
4634,164
1196,17839
1114,39238
7050,28
2389,1284
3657,3097
239,451502
5783,218
122,780474
2635,2556
878,19352
269,248355
363,264242
2277,81651
2353,4581
3198,8412
3215,1923
2159,3302
3059,5063
4876,7021
4834,7437
1449,7249
4725,12362
2873,400005
1314,11195
3591,30703
2748,12171
1798,7878
5102,4841
2535,23429
522,90985
1632,6354
1423,5472
2412,1649
3352,18701
667,25993
1280,37897
313,185338
2017,17179
4322,47
3023,4419
2661,1284
2884,12796
3841,588
1324,27489
3077,1667
3305,2853
3433,1301
459,141408
3477,921
3715,135
1495,4307
1753,6649
3187,2283
2688,1498
5055,1024
1938,12542
1919,4615
2756,5638
3107,1840
5277,178
3441,1055
404,213090
516,76355
2004,9042
1813,10038
4754,376
3861,4485
702,86270
2297,3060
2163,9637
2214,5438
357,234779
3236,1026
1941,7569
2826,3339
455,57457
5395,25
6648,200
4895,2512
2132,5809
3181,4147
2612,2472
6115,26
3751,457
1889,3185
2272,15939
2692,5465
5674,1
2646,1432
10,28914506
550,104246
2083,43745
1081,11447
4769,376
1736,9817
958,19267
592,48347
3299,741
4420,349
4903,43415
1978,4732
2364,5285
1640,10235
173,652649
66,1669008
2709,1515
2026,8396
5272,1057
3130,5110
793,20878
1205,22660
1696,42373
3168,3810
3674,46116
3469,307
3625,2397
59,1846538
4728,7075
3388,17780
2091,9680
3329,23205
1971,13400
2358,15284
1226,13451
1949,10933
1256,8289
2498,2002
2247,47244
1853,7080
1016,17001
219,259095
2300,489590
2480,2281
799,53363
3734,17142
925,15424
390,239095
1515,13712
2368,20647
3357,2765
1955,6248
5866,1
945,6581
7871,36
2784,5560
206,342308
959,27281
3791,62
3194,932
331,267233
358,188016
4917,266
2746,1700
3606,25
737,34544
5284,334
2228,37289
3037,3166
2070,3628
5099,361
3830,15830
220,616213
1312,31641
7873,66
5293,68
2365,5569
1263,49327
3811,307
572,133761
3762,23
3984,1064
5269,400
1448,14071
2549,1185
3795,201
5947,26
3146,2263
4913,7556
1573,19235
1472,17521
3684,3182
2020,16980
3524,7577
3770,180
2622,4877
7521,2
2799,31444
3725,630
1772,4251
418,131148
4466,28
2324,893985
933,26037
2217,3586
348,149043
2333,27723
7053,58
4785,376
2052,7444
4496,2
1090,10368
627,34280
993,17828
2868,437405
1308,9160
2503,1389
0,440269487
388,310552
1425,3478
5888,26
5053,3165
4826,2030
3083,8546
1842,5260
485,186508
2143,4006
3316,16347
1270,7419
3881,7723
5318,22
1645,18894
1389,5445
324,214179
3508,12442
637,61922
2066,6614
752,58823
2679,20138
1232,24999
2899,4315
2941,4999
3045,40699
379,132800
1639,16282
3404,1412
5197,32
1035,15193
3872,831
3367,368
5132,55
3964,2
1894,5358
535,111496
3138,49724
6901,2
683,64438
2260,10379
1215,47095
2995,8184
3886,33849
1712,8090
2344,45088
765,36244
2552,2301
312,198206
2521,9736
7167,36
1002,14583
2435,2028
370,260011
4837,763
3398,17625
567,120310
4925,1993
3749,375
3115,5249
4897,116
380,160241
1279,18486
965,40013
3206,16156
2079,48171
2974,7428
1395,239364
286,197791
1075,20975
800,29553
2426,1657
3125,7513
1365,3403
3613,463
1779,15288
1568,8299
607,77244
1807,3995
2902,7177
3093,1794
2508,3039
5264,8
1073,23851
2187,9675
3399,30896
3860,1172
2844,9762
3575,337
816,33917
5307,20
3031,2032
4260,1
1062,37897
3159,44048
3112,14849
3169,2882
1700,6842
7381,6
2609,1781
445,93230
3261,1153
2131,3173
1339,20208
2338,5256
3866,844
4741,435
3781,431
2120,6904
4636,134
1858,17256
718,47395
1581,10135
2147,2652
1604,10929
1507,106422
868,70192
8272,27
1140,17825
4736,3012
3417,524
4922,10997
275,192979
2035,7463
197,583958
2208,4070
3314,26266
3626,2045
1731,19383
4024,1
853,20257
1500,11817
2136,3288
2685,1250
3410,1171
3517,7072
1295,9683
3028,12161
2832,1748
3978,25
1111,16096
3281,4571
3249,1124
3271,1540
4608,2
2238,5510
1878,9952
2388,1224
4807,28751
2938,15690
1690,7921
2964,2499
617,29795
3801,291
2918,4204
3821,166
1594,3383
251,377008
369,254018
1548,25889
1823,18771
2267,4462
2537,33396
887,60389
72,3239397
3371,4400
1496,16818
1682,12904
2781,10000
1108,26811
1014,23143
2282,3075
843,39156
2760,6882
2529,3244
2315,971713
2257,2509
514,81919
610,30529
3973,414
2444,2999
725,91751
1994,8699
3252,26014
3857,23339
1136,21171
1175,103864
1683,17625
1326,19212
3714,144
1382,23669
1452,4866
2384,2801
2637,1666
5771,8
589,64036
1337,31673
2098,5266
3101,3032
3837,178
150,581232
3018,1208
245,360504
2511,20560
2604,2195
2546,2479
2666,2108
3012,24102
332,341152
1099,13036
3599,11
1965,5338
5083,2076
34,4350965
745,17467
2656,12512
3650,14595
2082,9179
1410,13137
2613,3288
3056,3604
2693,3243
3789,8098
4449,4
1434,3321
2713,1435
1547,24908
2471,3327
3457,519
1045,20896
1619,19133
1069,12363
1224,7296
368,184707
3078,1918
4705,9362
611,60586
1849,8991
849,59903
492,194351
2740,7124
208,370259
2271,38374
3225,8553
292,390681
2773,2152
2445,2119
291,276303
3071,2327
3703,146
5714,8
114,923890
3272,2441
8287,1
1939,5437
4879,27348
5054,2192
4894,126
73,1359997
5853,1
5784,80
67,1415170
3335,555
3636,6676
241,221571
2561,6896
3133,1723
327,196146
1970,4947
4697,15943
2391,8955
1281,7590
1864,51004
3214,2229
3675,19066
3491,1325
1603,4144
1881,7593
7261,8
24,26932945
2375,11024
2759,7730
2049,4157
3321,277
8156,1
104,962739
3197,817
1558,4098
3370,1493
3493,689
4881,3104
1513,6927
2175,43746
1264,29176
4468,164
159,608182
747,47838
4905,10867
1633,15493
47,3083868
1942,4311
1427,5748
1484,10923
1017,38406
3619,2356
2042,16371
1057,14223
538,86821
3748,73
4711,11121
521,79205
1923,11999
162,491863
433,163500
880,22116
3461,9340
1912,29969
2164,7492
786,28544
986,16450
3293,834
5396,8
1008,19425
3022,23676
4082,10
201,291761
1401,15820
719,32934
1529,26039
902,15392
827,42018
266,186806
1742,16182
1353,9414
3128,1888
2585,1705
1624,20218
4864,1584
2892,2640
1695,53718
97,1045740
2378,6497
2983,2278
3645,179
668,43814
774,37035
910,14839
3463,1913
1341,6682
693,38913
2701,1385
5098,11660
2684,1355
3424,18938
893,41612
2309,819385
3979,236
4348,4
4414,67
5065,1227
4859,534
2558,8091
4851,17194
1085,25035
755,24153
1714,9861
1403,20930
2268,2636
1497,12030
497,82767
411,126363
169,406262
2579,2523
398,198452
2016,11395
3182,10124
942,20161
955,24224
1376,7220
1888,31695
3267,691
2369,3772
2647,2024
190,569587
2816,1966
1808,8032
1739,25987
601,22249
822,48091
2802,2986
231,267777
551,202134
4700,15579
4720,1614
504,57676
3753,362
6647,7
2823,49766
7190,6
3177,2152
3387,5655
1966,8569
1665,10231
1782,6038
3873,13009
2698,1837
8005,1
2252,3519
2506,1672
3403,372
792,35022
3122,6399
1248,22109
4727,4264
3368,806
2401,2723
1516,13414
3733,429
924,15950
2053,28801
2462,22016
2301,448161
2027,6538
2481,1304
172,722418
4904,25052
1366,5493
223,372735
1255,10655
1043,20255
2660,1024
1852,10707
3548,9454
639,41243
3449,5540
5470,1
1505,14632
2248,19877
2809,1626
4844,8588
5306,20
1227,40300
1417,2224
216,351371
3351,25264
3478,4396
1951,21224
3600,139
2766,1410
3661,419
4877,9572
2928,4841
1794,7993
2193,7691
2636,4240
3522,468
676,76927
277,249131
3191,2230
3306,1295
2640,3370
2700,1925
1183,25047
2747,3494
2215,5260
2671,2507
123,921218
304,123243
2417,1868
5828,1
1631,9717
2294,6150
1369,6435
1151,10200
54,2262796
3347,3264
1204,14624
839,25499
2520,3833
88,1430680
1009,11993
403,141393
4825,3031
7117,24
5278,314
3438,2925
1829,5985
3698,1225
1629,3479
1918,13420
2755,5827
3237,806
4487,29
3150,1700
4678,54
703,52919
2729,13714
3164,4566
3454,1427
3304,25713
2885,6074
1461,8242
2488,17580
3106,1445
2487,17456
3188,1023
3869,19797
1985,51766
2669,2045
1691,16184
3567,24165
2003,8125
3666,5858
